% This file contains ocean volume transports from the MOVE project.
% MOVE is a contribution to the international OceanSITES project
% (http://www.oceansites.org).
%
% Creation date: 18-Feb-2016 15:37:02
%
% For information on what MOVE is, and how the transports
% are computed initially, see the following reference:
% http://dx.doi.org/10.1016/j.dsr.2005.12.007
% (Kanzow et al., Deep-Sea Research Part I, 2006)
%
% For a more recent study with MOVE data, see:
% http://dx.doi.org/10.1029/2011GL049801
% (Send et al., Geophysical Research Letters, 2011)
%
% The transports are composed as the sum of two components:
% the 'boundary' component and the 'internal' component.
% The Kanzow et al. (2006) paper describes what this means.
% The version presented here is understood as representing
% the layer 1200-4950 dbar, with the internal transport
% referenced to zero flow at 4950 dbar. This is identical
% to what is used by Send et al. (2011), their figure 2.
%
% REQUIREMENTS FOR USE:
% If you use these data, you must acknowledge the MOVE project,
% e.g. by including the exemplar citation below in your work.
% These data are research data and come with no warranties
% or claims of being suitable for any particular use.
% You must assume all responsibility arising out of your use of these data.
% Please inform the principal investigators of the MOVE project about your
% use of the data.
%
% Exemplar citation:
%   "This work uses data from the MOVE project (see
%    Kanzow et al., 2006, DOI:10.1016/j.dsr.2005.12.007).
%    MOVE is a contribution to the international OceanSITES
%    project."
%
% Year,Month,Day,Volume Transport [Sv]
  2000,    2, 10,   -28.596
  2000,    2, 11,   -28.644
  2000,    2, 12,   -28.687
  2000,    2, 13,   -28.727
  2000,    2, 14,   -28.785
  2000,    2, 15,   -28.836
  2000,    2, 16,   -28.895
  2000,    2, 17,   -28.947
  2000,    2, 18,   -28.980
  2000,    2, 19,   -28.990
  2000,    2, 20,   -29.005
  2000,    2, 21,   -29.020
  2000,    2, 22,   -29.032
  2000,    2, 23,   -29.058
  2000,    2, 24,   -29.098
  2000,    2, 25,   -29.141
  2000,    2, 26,   -29.178
  2000,    2, 27,   -29.202
  2000,    2, 28,   -29.206
  2000,    2, 29,   -29.192
  2000,    3,  1,   -29.179
  2000,    3,  2,   -29.173
  2000,    3,  3,   -29.163
  2000,    3,  4,   -29.154
  2000,    3,  5,   -29.143
  2000,    3,  6,   -29.135
  2000,    3,  7,   -29.146
  2000,    3,  8,   -29.175
  2000,    3,  9,   -29.208
  2000,    3, 10,   -29.234
  2000,    3, 11,   -29.253
  2000,    3, 12,   -29.283
  2000,    3, 13,   -29.312
  2000,    3, 14,   -29.337
  2000,    3, 15,   -29.363
  2000,    3, 16,   -29.391
  2000,    3, 17,   -29.415
  2000,    3, 18,   -29.431
  2000,    3, 19,   -29.432
  2000,    3, 20,   -29.432
  2000,    3, 21,   -29.432
  2000,    3, 22,   -29.424
  2000,    3, 23,   -29.410
  2000,    3, 24,   -29.395
  2000,    3, 25,   -29.391
  2000,    3, 26,   -29.403
  2000,    3, 27,   -29.415
  2000,    3, 28,   -29.419
  2000,    3, 29,   -29.425
  2000,    3, 30,   -29.426
  2000,    3, 31,   -29.419
  2000,    4,  1,   -29.412
  2000,    4,  2,   -29.409
  2000,    4,  3,   -29.415
  2000,    4,  4,   -29.428
  2000,    4,  5,   -29.440
  2000,    4,  6,   -29.451
  2000,    4,  7,   -29.471
  2000,    4,  8,   -29.498
  2000,    4,  9,   -29.533
  2000,    4, 10,   -29.562
  2000,    4, 11,   -29.598
  2000,    4, 12,   -29.621
  2000,    4, 13,   -29.642
  2000,    4, 14,   -29.680
  2000,    4, 15,   -29.734
  2000,    4, 16,   -29.786
  2000,    4, 17,   -29.834
  2000,    4, 18,   -29.874
  2000,    4, 19,   -29.909
  2000,    4, 20,   -29.947
  2000,    4, 21,   -29.980
  2000,    4, 22,   -30.034
  2000,    4, 23,   -30.101
  2000,    4, 24,   -30.162
  2000,    4, 25,   -30.219
  2000,    4, 26,   -30.266
  2000,    4, 27,   -30.305
  2000,    4, 28,   -30.330
  2000,    4, 29,   -30.352
  2000,    4, 30,   -30.385
  2000,    5,  1,   -30.398
  2000,    5,  2,   -30.400
  2000,    5,  3,   -30.395
  2000,    5,  4,   -30.379
  2000,    5,  5,   -30.369
  2000,    5,  6,   -30.363
  2000,    5,  7,   -30.345
  2000,    5,  8,   -30.314
  2000,    5,  9,   -30.291
  2000,    5, 10,   -30.268
  2000,    5, 11,   -30.253
  2000,    5, 12,   -30.234
  2000,    5, 13,   -30.212
  2000,    5, 14,   -30.181
  2000,    5, 15,   -30.144
  2000,    5, 16,   -30.093
  2000,    5, 17,   -30.038
  2000,    5, 18,   -29.996
  2000,    5, 19,   -29.958
  2000,    5, 20,   -29.930
  2000,    5, 21,   -29.898
  2000,    5, 22,   -29.864
  2000,    5, 23,   -29.847
  2000,    5, 24,   -29.852
  2000,    5, 25,   -29.865
  2000,    5, 26,   -29.856
  2000,    5, 27,   -29.814
  2000,    5, 28,   -29.760
  2000,    5, 29,   -29.702
  2000,    5, 30,   -29.654
  2000,    5, 31,   -29.602
  2000,    6,  1,   -29.523
  2000,    6,  2,   -29.429
  2000,    6,  3,   -29.361
  2000,    6,  4,   -29.309
  2000,    6,  5,   -29.238
  2000,    6,  6,   -29.168
  2000,    6,  7,   -29.082
  2000,    6,  8,   -29.011
  2000,    6,  9,   -28.938
  2000,    6, 10,   -28.844
  2000,    6, 11,   -28.721
  2000,    6, 12,   -28.596
  2000,    6, 13,   -28.477
  2000,    6, 14,   -28.354
  2000,    6, 15,   -28.257
  2000,    6, 16,   -28.175
  2000,    6, 17,   -28.097
  2000,    6, 18,   -28.005
  2000,    6, 19,   -27.910
  2000,    6, 20,   -27.819
  2000,    6, 21,   -27.764
  2000,    6, 22,   -27.714
  2000,    6, 23,   -27.657
  2000,    6, 24,   -27.586
  2000,    6, 25,   -27.520
  2000,    6, 26,   -27.474
  2000,    6, 27,   -27.433
  2000,    6, 28,   -27.390
  2000,    6, 29,   -27.337
  2000,    6, 30,   -27.278
  2000,    7,  1,   -27.211
  2000,    7,  2,   -27.161
  2000,    7,  3,   -27.093
  2000,    7,  4,   -27.023
  2000,    7,  5,   -26.968
  2000,    7,  6,   -26.926
  2000,    7,  7,   -26.858
  2000,    7,  8,   -26.760
  2000,    7,  9,   -26.659
  2000,    7, 10,   -26.555
  2000,    7, 11,   -26.448
  2000,    7, 12,   -26.342
  2000,    7, 13,   -26.239
  2000,    7, 14,   -26.158
  2000,    7, 15,   -26.061
  2000,    7, 16,   -25.956
  2000,    7, 17,   -25.853
  2000,    7, 18,   -25.751
  2000,    7, 19,   -25.641
  2000,    7, 20,   -25.542
  2000,    7, 21,   -25.453
  2000,    7, 22,   -25.360
  2000,    7, 23,   -25.269
  2000,    7, 24,   -25.163
  2000,    7, 25,   -25.064
  2000,    7, 26,   -24.970
  2000,    7, 27,   -24.891
  2000,    7, 28,   -24.808
  2000,    7, 29,   -24.724
  2000,    7, 30,   -24.641
  2000,    7, 31,   -24.564
  2000,    8,  1,   -24.468
  2000,    8,  2,   -24.360
  2000,    8,  3,   -24.246
  2000,    8,  4,   -24.130
  2000,    8,  5,   -24.017
  2000,    8,  6,   -23.903
  2000,    8,  7,   -23.789
  2000,    8,  8,   -23.662
  2000,    8,  9,   -23.540
  2000,    8, 10,   -23.418
  2000,    8, 11,   -23.301
  2000,    8, 12,   -23.192
  2000,    8, 13,   -23.062
  2000,    8, 14,   -22.931
  2000,    8, 15,   -22.809
  2000,    8, 16,   -22.698
  2000,    8, 17,   -22.599
  2000,    8, 18,   -22.518
  2000,    8, 19,   -22.446
  2000,    8, 20,   -22.371
  2000,    8, 21,   -22.287
  2000,    8, 22,   -22.209
  2000,    8, 23,   -22.130
  2000,    8, 24,   -22.036
  2000,    8, 25,   -21.940
  2000,    8, 26,   -21.848
  2000,    8, 27,   -21.760
  2000,    8, 28,   -21.679
  2000,    8, 29,   -21.592
  2000,    8, 30,   -21.525
  2000,    8, 31,   -21.481
  2000,    9,  1,   -21.438
  2000,    9,  2,   -21.402
  2000,    9,  3,   -21.365
  2000,    9,  4,   -21.325
  2000,    9,  5,   -21.290
  2000,    9,  6,   -21.264
  2000,    9,  7,   -21.237
  2000,    9,  8,   -21.207
  2000,    9,  9,   -21.163
  2000,    9, 10,   -21.122
  2000,    9, 11,   -21.096
  2000,    9, 12,   -21.070
  2000,    9, 13,   -21.043
  2000,    9, 14,   -21.029
  2000,    9, 15,   -21.028
  2000,    9, 16,   -21.036
  2000,    9, 17,   -21.056
  2000,    9, 18,   -21.081
  2000,    9, 19,   -21.110
  2000,    9, 20,   -21.126
  2000,    9, 21,   -21.130
  2000,    9, 22,   -21.127
  2000,    9, 23,   -21.126
  2000,    9, 24,   -21.145
  2000,    9, 25,   -21.172
  2000,    9, 26,   -21.196
  2000,    9, 27,   -21.224
  2000,    9, 28,   -21.240
  2000,    9, 29,   -21.256
  2000,    9, 30,   -21.295
  2000,   10,  1,   -21.352
  2000,   10,  2,   -21.386
  2000,   10,  3,   -21.418
  2000,   10,  4,   -21.465
  2000,   10,  5,   -21.514
  2000,   10,  6,   -21.570
  2000,   10,  7,   -21.605
  2000,   10,  8,   -21.645
  2000,   10,  9,   -21.700
  2000,   10, 10,   -21.783
  2000,   10, 11,   -21.886
  2000,   10, 12,   -21.984
  2000,   10, 13,   -22.077
  2000,   10, 14,   -22.141
  2000,   10, 15,   -22.176
  2000,   10, 16,   -22.216
  2000,   10, 17,   -22.285
  2000,   10, 18,   -22.372
  2000,   10, 19,   -22.457
  2000,   10, 20,   -22.507
  2000,   10, 21,   -22.549
  2000,   10, 22,   -22.586
  2000,   10, 23,   -22.627
  2000,   10, 24,   -22.656
  2000,   10, 25,   -22.670
  2000,   10, 26,   -22.681
  2000,   10, 27,   -22.703
  2000,   10, 28,   -22.747
  2000,   10, 29,   -22.795
  2000,   10, 30,   -22.847
  2000,   10, 31,   -22.881
  2000,   11,  1,   -22.904
  2000,   11,  2,   -22.930
  2000,   11,  3,   -22.940
  2000,   11,  4,   -22.922
  2000,   11,  5,   -22.918
  2000,   11,  6,   -22.941
  2000,   11,  7,   -22.972
  2000,   11,  8,   -23.012
  2000,   11,  9,   -23.049
  2000,   11, 10,   -23.083
  2000,   11, 11,   -23.118
  2000,   11, 12,   -23.130
  2000,   11, 13,   -23.155
  2000,   11, 14,   -23.193
  2000,   11, 15,   -23.238
  2000,   11, 16,   -23.296
  2000,   11, 17,   -23.327
  2000,   11, 18,   -23.353
  2000,   11, 19,   -23.364
  2000,   11, 20,   -23.390
  2000,   11, 21,   -23.424
  2000,   11, 22,   -23.465
  2000,   11, 23,   -23.474
  2000,   11, 24,   -23.478
  2000,   11, 25,   -23.472
  2000,   11, 26,   -23.482
  2000,   11, 27,   -23.507
  2000,   11, 28,   -23.533
  2000,   11, 29,   -23.576
  2000,   11, 30,   -23.638
  2000,   12,  1,   -23.682
  2000,   12,  2,   -23.731
  2000,   12,  3,   -23.800
  2000,   12,  4,   -23.864
  2000,   12,  5,   -23.909
  2000,   12,  6,   -23.922
  2000,   12,  7,   -23.940
  2000,   12,  8,   -23.949
  2000,   12,  9,   -23.942
  2000,   12, 10,   -23.945
  2000,   12, 11,   -23.960
  2000,   12, 12,   -23.989
  2000,   12, 13,   -23.993
  2000,   12, 14,   -23.992
  2000,   12, 15,   -23.977
  2000,   12, 16,   -23.959
  2000,   12, 17,   -23.930
  2000,   12, 18,   -23.932
  2000,   12, 19,   -23.943
  2000,   12, 20,   -23.955
  2000,   12, 21,   -23.965
  2000,   12, 22,   -23.989
  2000,   12, 23,   -24.024
  2000,   12, 24,   -24.076
  2000,   12, 25,   -24.127
  2000,   12, 26,   -24.200
  2000,   12, 27,   -24.272
  2000,   12, 28,   -24.344
  2000,   12, 29,   -24.421
  2000,   12, 30,   -24.492
  2000,   12, 31,   -24.552
  2001,    1,  1,   -24.608
  2001,    1,  2,   -24.647
  2001,    1,  3,   -24.699
  2001,    1,  4,   -24.781
  2001,    1,  5,   -24.855
  2001,    1,  6,   -24.924
  2001,    1,  7,   -24.994
  2001,    1,  8,   -25.060
  2001,    1,  9,   -25.132
  2001,    1, 10,   -25.185
  2001,    1, 11,   -25.220
  2001,    1, 12,   -25.254
  2001,    1, 13,   -25.274
  2001,    1, 14,   -25.280
  2001,    1, 15,   -25.263
  2001,    1, 16,   -25.233
  2001,    1, 17,   -25.177
  2001,    1, 18,   -25.098
  2001,    1, 19,   -25.029
  2001,    1, 20,   -24.971
  2001,    1, 21,   -24.903
  2001,    1, 22,   -24.842
  2001,    1, 23,   -24.775
  2001,    1, 24,   -24.729
  2001,    1, 25,   -24.697
  2001,    1, 26,   -24.660
  2001,    1, 27,   -24.616
  2001,    1, 28,   -24.569
  2001,    1, 29,   -24.517
  2001,    1, 30,   -24.457
  2001,    1, 31,   -24.404
  2001,    2,  1,   -24.331
  2001,    2,  2,   -24.262
  2001,    2,  3,   -24.182
  2001,    2,  4,   -24.088
  2001,    2,  5,   -24.000
  2001,    2,  6,   -23.927
  2001,    2,  7,   -23.857
  2001,    2,  8,   -23.782
  2001,    2,  9,   -23.694
  2001,    2, 10,   -23.614
  2001,    2, 11,   -23.549
  2001,    2, 12,   -23.490
  2001,    2, 13,   -23.425
  2001,    2, 14,   -23.358
  2001,    2, 15,   -23.291
  2001,    2, 16,   -23.227
  2001,    2, 17,   -23.163
  2001,    2, 18,   -23.080
  2001,    2, 19,   -22.992
  2001,    2, 20,   -22.922
  2001,    2, 21,   -22.865
  2001,    2, 22,   -22.823
  2001,    2, 23,   -22.785
  2001,    2, 24,   -22.759
  2001,    2, 25,   -22.743
  2001,    2, 26,   -22.718
  2001,    2, 27,   -22.683
  2001,    2, 28,   -22.635
  2001,    3,  1,   -22.588
  2001,    3,  2,   -22.584
  2001,    3,  3,   -22.589
  2001,    3,  4,   -22.597
  2001,    3,  5,   -22.604
  2001,    3,  6,   -22.622
  2001,    3,  7,   -22.650
  2001,    3,  8,   -22.679
  2001,    3,  9,   -22.710
  2001,    3, 10,   -22.742
  2001,    3, 11,   -22.776
  2001,    3, 12,   -22.823
  2001,    3, 13,   -22.869
  2001,    3, 14,   -22.919
  2001,    3, 15,   -22.968
  2001,    3, 16,   -23.015
  2001,    3, 17,   -23.055
  2001,    3, 18,   -23.115
  2001,    3, 19,   -23.178
  2001,    3, 20,   -23.251
  2001,    3, 21,   -23.327
  2001,    3, 22,   -23.409
  2001,    3, 23,   -23.495
  2001,    3, 24,   -23.586
  2001,    3, 25,   -23.669
  2001,    3, 26,   -23.743
  2001,    3, 27,   -23.801
  2001,    3, 28,   -23.859
  2001,    3, 29,   -23.924
  2001,    3, 30,   -23.970
  2001,    3, 31,   -24.012
  2001,    4,  1,   -24.077
  2001,    4,  2,   -24.134
  2001,    4,  3,   -24.171
  2001,    4,  4,   -24.204
  2001,    4,  5,   -24.244
  2001,    4,  6,   -24.295
  2001,    4,  7,   -24.333
  2001,    4,  8,   -24.373
  2001,    4,  9,   -24.433
  2001,    4, 10,   -24.481
  2001,    4, 11,   -24.508
  2001,    4, 12,   -24.528
  2001,    4, 13,   -24.560
  2001,    4, 14,   -24.576
  2001,    4, 15,   -24.590
  2001,    4, 16,   -24.604
  2001,    4, 17,   -24.619
  2001,    4, 18,   -24.605
  2001,    4, 19,   -24.589
  2001,    4, 20,   -24.568
  2001,    4, 21,   -24.545
  2001,    4, 22,   -24.513
  2001,    4, 23,   -24.465
  2001,    4, 24,   -24.398
  2001,    4, 25,   -24.332
  2001,    4, 26,   -24.253
  2001,    4, 27,   -24.168
  2001,    4, 28,   -24.080
  2001,    4, 29,   -23.988
  2001,    4, 30,   -23.895
  2001,    5,  1,   -23.813
  2001,    5,  2,   -23.736
  2001,    5,  3,   -23.663
  2001,    5,  4,   -23.576
  2001,    5,  5,   -23.476
  2001,    5,  6,   -23.395
  2001,    5,  7,   -23.330
  2001,    5,  8,   -23.268
  2001,    5,  9,   -23.218
  2001,    5, 10,   -23.168
  2001,    5, 11,   -23.106
  2001,    5, 12,   -23.055
  2001,    5, 13,   -23.001
  2001,    5, 14,   -22.947
  2001,    5, 15,   -22.901
  2001,    5, 16,   -22.873
  2001,    5, 17,   -22.856
  2001,    5, 18,   -22.851
  2001,    5, 19,   -22.875
  2001,    5, 20,   -22.906
  2001,    5, 21,   -22.919
  2001,    5, 22,   -22.929
  2001,    5, 23,   -22.932
  2001,    5, 24,   -22.936
  2001,    5, 25,   -22.940
  2001,    5, 26,   -22.944
  2001,    5, 27,   -22.950
  2001,    5, 28,   -22.963
  2001,    5, 29,   -22.983
  2001,    5, 30,   -23.015
  2001,    5, 31,   -23.061
  2001,    6,  1,   -23.113
  2001,    6,  2,   -23.174
  2001,    6,  3,   -23.232
  2001,    6,  4,   -23.282
  2001,    6,  5,   -23.328
  2001,    6,  6,   -23.372
  2001,    6,  7,   -23.404
  2001,    6,  8,   -23.435
  2001,    6,  9,   -23.451
  2001,    6, 10,   -23.464
  2001,    6, 11,   -23.467
  2001,    6, 12,   -23.460
  2001,    6, 13,   -23.468
  2001,    6, 14,   -23.489
  2001,    6, 15,   -23.496
  2001,    6, 16,   -23.493
  2001,    6, 17,   -23.479
  2001,    6, 18,   -23.451
  2001,    6, 19,   -23.438
  2001,    6, 20,   -23.435
  2001,    6, 21,   -23.437
  2001,    6, 22,   -23.436
  2001,    6, 23,   -23.420
  2001,    6, 24,   -23.384
  2001,    6, 25,   -23.353
  2001,    6, 26,   -23.333
  2001,    6, 27,   -23.318
  2001,    6, 28,   -23.284
  2001,    6, 29,   -23.246
  2001,    6, 30,   -23.225
  2001,    7,  1,   -23.215
  2001,    7,  2,   -23.222
  2001,    7,  3,   -23.231
  2001,    7,  4,   -23.219
  2001,    7,  5,   -23.182
  2001,    7,  6,   -23.138
  2001,    7,  7,   -23.090
  2001,    7,  8,   -23.049
  2001,    7,  9,   -23.017
  2001,    7, 10,   -22.997
  2001,    7, 11,   -22.978
  2001,    7, 12,   -22.962
  2001,    7, 13,   -22.931
  2001,    7, 14,   -22.898
  2001,    7, 15,   -22.881
  2001,    7, 16,   -22.878
  2001,    7, 17,   -22.892
  2001,    7, 18,   -22.890
  2001,    7, 19,   -22.872
  2001,    7, 20,   -22.845
  2001,    7, 21,   -22.807
  2001,    7, 22,   -22.760
  2001,    7, 23,   -22.727
  2001,    7, 24,   -22.719
  2001,    7, 25,   -22.732
  2001,    7, 26,   -22.745
  2001,    7, 27,   -22.740
  2001,    7, 28,   -22.712
  2001,    7, 29,   -22.673
  2001,    7, 30,   -22.640
  2001,    7, 31,   -22.625
  2001,    8,  1,   -22.632
  2001,    8,  2,   -22.644
  2001,    8,  3,   -22.655
  2001,    8,  4,   -22.666
  2001,    8,  5,   -22.683
  2001,    8,  6,   -22.712
  2001,    8,  7,   -22.751
  2001,    8,  8,   -22.795
  2001,    8,  9,   -22.860
  2001,    8, 10,   -22.928
  2001,    8, 11,   -22.989
  2001,    8, 12,   -23.036
  2001,    8, 13,   -23.078
  2001,    8, 14,   -23.119
  2001,    8, 15,   -23.168
  2001,    8, 16,   -23.209
  2001,    8, 17,   -23.259
  2001,    8, 18,   -23.326
  2001,    8, 19,   -23.399
  2001,    8, 20,   -23.453
  2001,    8, 21,   -23.486
  2001,    8, 22,   -23.500
  2001,    8, 23,   -23.525
  2001,    8, 24,   -23.545
  2001,    8, 25,   -23.559
  2001,    8, 26,   -23.571
  2001,    8, 27,   -23.597
  2001,    8, 28,   -23.632
  2001,    8, 29,   -23.655
  2001,    8, 30,   -23.684
  2001,    8, 31,   -23.717
  2001,    9,  1,   -23.752
  2001,    9,  2,   -23.799
  2001,    9,  3,   -23.842
  2001,    9,  4,   -23.871
  2001,    9,  5,   -23.881
  2001,    9,  6,   -23.892
  2001,    9,  7,   -23.899
  2001,    9,  8,   -23.897
  2001,    9,  9,   -23.900
  2001,    9, 10,   -23.897
  2001,    9, 11,   -23.914
  2001,    9, 12,   -23.951
  2001,    9, 13,   -23.988
  2001,    9, 14,   -23.995
  2001,    9, 15,   -23.981
  2001,    9, 16,   -23.972
  2001,    9, 17,   -23.947
  2001,    9, 18,   -23.926
  2001,    9, 19,   -23.909
  2001,    9, 20,   -23.913
  2001,    9, 21,   -23.925
  2001,    9, 22,   -23.947
  2001,    9, 23,   -23.980
  2001,    9, 24,   -24.013
  2001,    9, 25,   -24.015
  2001,    9, 26,   -24.013
  2001,    9, 27,   -24.012
  2001,    9, 28,   -23.994
  2001,    9, 29,   -23.981
  2001,    9, 30,   -23.947
  2001,   10,  1,   -23.902
  2001,   10,  2,   -23.870
  2001,   10,  3,   -23.860
  2001,   10,  4,   -23.865
  2001,   10,  5,   -23.882
  2001,   10,  6,   -23.910
  2001,   10,  7,   -23.943
  2001,   10,  8,   -23.995
  2001,   10,  9,   -24.027
  2001,   10, 10,   -24.044
  2001,   10, 11,   -24.068
  2001,   10, 12,   -24.096
  2001,   10, 13,   -24.121
  2001,   10, 14,   -24.151
  2001,   10, 15,   -24.182
  2001,   10, 16,   -24.230
  2001,   10, 17,   -24.283
  2001,   10, 18,   -24.345
  2001,   10, 19,   -24.411
  2001,   10, 20,   -24.454
  2001,   10, 21,   -24.481
  2001,   10, 22,   -24.509
  2001,   10, 23,   -24.555
  2001,   10, 24,   -24.605
  2001,   10, 25,   -24.642
  2001,   10, 26,   -24.677
  2001,   10, 27,   -24.744
  2001,   10, 28,   -24.830
  2001,   10, 29,   -24.905
  2001,   10, 30,   -24.962
  2001,   10, 31,   -24.979
  2001,   11,  1,   -24.980
  2001,   11,  2,   -24.990
  2001,   11,  3,   -25.019
  2001,   11,  4,   -25.064
  2001,   11,  5,   -25.114
  2001,   11,  6,   -25.143
  2001,   11,  7,   -25.162
  2001,   11,  8,   -25.148
  2001,   11,  9,   -25.126
  2001,   11, 10,   -25.100
  2001,   11, 11,   -25.079
  2001,   11, 12,   -25.062
  2001,   11, 13,   -25.040
  2001,   11, 14,   -25.007
  2001,   11, 15,   -24.967
  2001,   11, 16,   -24.926
  2001,   11, 17,   -24.890
  2001,   11, 18,   -24.853
  2001,   11, 19,   -24.830
  2001,   11, 20,   -24.806
  2001,   11, 21,   -24.758
  2001,   11, 22,   -24.701
  2001,   11, 23,   -24.627
  2001,   11, 24,   -24.546
  2001,   11, 25,   -24.473
  2001,   11, 26,   -24.461
  2001,   11, 27,   -24.459
  2001,   11, 28,   -24.454
  2001,   11, 29,   -24.426
  2001,   11, 30,   -24.379
  2001,   12,  1,   -24.330
  2001,   12,  2,   -24.289
  2001,   12,  3,   -24.248
  2001,   12,  4,   -24.211
  2001,   12,  5,   -24.172
  2001,   12,  6,   -24.132
  2001,   12,  7,   -24.085
  2001,   12,  8,   -24.019
  2001,   12,  9,   -23.958
  2001,   12, 10,   -23.907
  2001,   12, 11,   -23.820
  2001,   12, 12,   -23.758
  2001,   12, 13,   -23.705
  2001,   12, 14,   -23.648
  2001,   12, 15,   -23.603
  2001,   12, 16,   -23.524
  2001,   12, 17,   -23.420
  2001,   12, 18,   -23.302
  2001,   12, 19,   -23.219
  2001,   12, 20,   -23.168
  2001,   12, 21,   -23.143
  2001,   12, 22,   -23.105
  2001,   12, 23,   -23.082
  2001,   12, 24,   -23.070
  2001,   12, 25,   -23.064
  2001,   12, 26,   -23.006
  2001,   12, 27,   -22.935
  2001,   12, 28,   -22.879
  2001,   12, 29,   -22.810
  2001,   12, 30,   -22.747
  2001,   12, 31,   -22.677
  2002,    1,  1,   -22.585
  2002,    1,  2,   -22.487
  2002,    1,  3,   -22.412
  2002,    1,  4,   -22.360
  2002,    1,  5,   -22.315
  2002,    1,  6,   -22.257
  2002,    1,  7,   -22.198
  2002,    1,  8,   -22.148
  2002,    1,  9,   -22.108
  2002,    1, 10,   -22.044
  2002,    1, 11,   -21.971
  2002,    1, 12,   -21.902
  2002,    1, 13,   -21.872
  2002,    1, 14,   -21.869
  2002,    1, 15,   -21.861
  2002,    1, 16,   -21.872
  2002,    1, 17,   -21.880
  2002,    1, 18,   -21.884
  2002,    1, 19,   -21.871
  2002,    1, 20,   -21.852
  2002,    1, 21,   -21.822
  2002,    1, 22,   -21.766
  2002,    1, 23,   -21.709
  2002,    1, 24,   -21.696
  2002,    1, 25,   -21.679
  2002,    1, 26,   -21.654
  2002,    1, 27,   -21.658
  2002,    1, 28,   -21.651
  2002,    1, 29,   -21.670
  2002,    1, 30,   -21.697
  2002,    1, 31,   -21.705
  2002,    2,  1,   -21.699
  2002,    2,  2,   -21.681
  2002,    2,  3,   -21.647
  2002,    2,  4,   -21.595
  2002,    2,  5,   -21.534
  2002,    2,  6,   -21.475
  2002,    2,  7,   -21.450
  2002,    2,  8,   -21.422
  2002,    2,  9,   -21.370
  2002,    2, 10,   -21.302
  2002,    2, 11,   -21.244
  2002,    2, 12,   -21.191
  2002,    2, 13,   -21.117
  2002,    2, 14,   -21.046
  2002,    2, 15,   -20.981
  2002,    2, 16,   -20.899
  2002,    2, 17,   -20.790
  2002,    2, 18,   -20.670
  2002,    2, 19,   -20.558
  2002,    2, 20,   -20.480
  2002,    2, 21,   -20.404
  2002,    2, 22,   -20.305
  2002,    2, 23,   -20.183
  2002,    2, 24,   -20.062
  2002,    2, 25,   -19.943
  2002,    2, 26,   -19.814
  2002,    2, 27,   -19.673
  2002,    2, 28,   -19.557
  2002,    3,  1,   -19.463
  2002,    3,  2,   -19.383
  2002,    3,  3,   -19.319
  2002,    3,  4,   -19.257
  2002,    3,  5,   -19.181
  2002,    3,  6,   -19.102
  2002,    3,  7,   -19.040
  2002,    3,  8,   -18.981
  2002,    3,  9,   -18.949
  2002,    3, 10,   -18.917
  2002,    3, 11,   -18.886
  2002,    3, 12,   -18.852
  2002,    3, 13,   -18.816
  2002,    3, 14,   -18.778
  2002,    3, 15,   -18.722
  2002,    3, 16,   -18.673
  2002,    3, 17,   -18.650
  2002,    3, 18,   -18.650
  2002,    3, 19,   -18.656
  2002,    3, 20,   -18.647
  2002,    3, 21,   -18.633
  2002,    3, 22,   -18.645
  2002,    3, 23,   -18.651
  2002,    3, 24,   -18.657
  2002,    3, 25,   -18.686
  2002,    3, 26,   -18.725
  2002,    3, 27,   -18.787
  2002,    3, 28,   -18.844
  2002,    3, 29,   -18.882
  2002,    3, 30,   -18.913
  2002,    3, 31,   -18.952
  2002,    4,  1,   -18.996
  2002,    4,  2,   -19.066
  2002,    4,  3,   -19.149
  2002,    4,  4,   -19.194
  2002,    4,  5,   -19.220
  2002,    4,  6,   -19.246
  2002,    4,  7,   -19.284
  2002,    4,  8,   -19.332
  2002,    4,  9,   -19.372
  2002,    4, 10,   -19.414
  2002,    4, 11,   -19.464
  2002,    4, 12,   -19.486
  2002,    4, 13,   -19.508
  2002,    4, 14,   -19.516
  2002,    4, 15,   -19.518
  2002,    4, 16,   -19.540
  2002,    4, 17,   -19.590
  2002,    4, 18,   -19.622
  2002,    4, 19,   -19.648
  2002,    4, 20,   -19.683
  2002,    4, 21,   -19.713
  2002,    4, 22,   -19.749
  2002,    4, 23,   -19.771
  2002,    4, 24,   -19.791
  2002,    4, 25,   -19.810
  2002,    4, 26,   -19.855
  2002,    4, 27,   -19.894
  2002,    4, 28,   -19.912
  2002,    4, 29,   -19.927
  2002,    4, 30,   -19.919
  2002,    5,  1,   -19.930
  2002,    5,  2,   -19.977
  2002,    5,  3,   -20.033
  2002,    5,  4,   -20.085
  2002,    5,  5,   -20.127
  2002,    5,  6,   -20.158
  2002,    5,  7,   -20.188
  2002,    5,  8,   -20.220
  2002,    5,  9,   -20.258
  2002,    5, 10,   -20.297
  2002,    5, 11,   -20.352
  2002,    5, 12,   -20.407
  2002,    5, 13,   -20.438
  2002,    5, 14,   -20.444
  2002,    5, 15,   -20.433
  2002,    5, 16,   -20.426
  2002,    5, 17,   -20.392
  2002,    5, 18,   -20.343
  2002,    5, 19,   -20.305
  2002,    5, 20,   -20.289
  2002,    5, 21,   -20.291
  2002,    5, 22,   -20.313
  2002,    5, 23,   -20.344
  2002,    5, 24,   -20.344
